FSNM2_pressure,Baltimore MD_pressure,Gaithersburg_pressure,SHIP_pressure,FSKM2_pressure,BLTM2_pressure,TCBM2_pressure,Baltimore-Martin MD_pressure,Carroll County_dewpoint,Baltimore-Martin MD_dewpoint,Gaithersburg_dewpoint,Baltimore MD_dewpoint,SHIP_dewpoint,Gaithersburg_dps,Baltimore MD_dps,Carroll County_dps,Baltimore-Martin MD_dps,SHIP_dps,Gaithersburg_wbt,Baltimore-Martin MD_wbt,Baltimore MD_wbt,SHIP_wbt,Carroll County_temp,FSKM2_temp,Gaithersburg_temp,TCBM2_temp,Baltimore-Martin MD_temp,Baltimore MD_temp,FSNM2_temp,BLTM2_temp,time,precipitation
1021.0,1020.9,1023.0,1021.2,1022.78,1021.2,1021.5,1021.9,55.4,59.0,60.1,60.1,59.7,0.9,5.9,10.8,9.9,5.0,60.4,60.8,62.1,61.7,66.2,64.9,61.0,63.9,66.9,66.0,64.2,65.3,2023-06-21/14:00,"[0, 1, 1, 1]"
1021.1,1021.0,1023.0,1021.56,1022.78,1021.3,1021.5,1021.9,55.4,59.0,59.0,59.0,58.92,3.1,7.9,10.8,11.0,6.48,60.1,60.1,62.1,61.34,66.2,65.8,62.1,63.0,66.9,66.9,64.8,65.5,2023-06-21/13:00,"[0, 0, 1, 0]"
1020.6,1020.4,1022.4,1021.48,1019.78,1020.8,1021.0,1021.2,57.2,59.0,59.0,59.0,58.92,4.0,7.9,7.2,9.9,8.04,60.4,60.8,62.1,62.78,64.4,65.8,63.0,64.4,66.9,66.9,64.9,65.8,2023-06-21/12:00,"[0, 0, 0, 0]"
1020.2,1020.1,1022.0,1021.42,1019.74,1020.2,1020.6,1020.9,57.2,59.0,59.0,60.1,59.38,4.0,5.9,7.2,9.0,8.120000000000001,60.4,61.3,62.1,63.0,64.4,65.8,63.0,65.1,66.9,66.0,65.3,65.8,2023-06-21/11:00,"[0, 0, 0, 0]"
1019.8,1019.7,1021.8,1020.5,1018.98,1019.6,1020.1,1020.2,62.6,61.0,64.0,61.0,67.1,7.8,13.34,13.679999999999998,14.18,8.540000000000001,66.4,66.0,65.8,69.3,73.4,73.8,71.1,72.9,75.0,75.0,73.4,73.9,2023-06-21/00:00,"[0, 0, 0, 0]"
1019.7,1019.3,1021.5,1020.3,1018.56,1019.4,1020.0,1020.0,62.6,63.0,64.0,64.9,68.7,7.0,10.1,12.6,12.1,7.2,66.4,67.1,68.2,70.5,75.2,73.9,71.1,73.8,75.0,75.0,73.6,73.9,2023-06-20/23:00,"[0, 0, 0, 0]"
1019.5,1019.4,1021.3,1020.3,1018.9,1019.3,1019.9,1020.1,60.8,64.9,63.0,64.9,69.8,12.1,10.1,14.4,10.1,5.2,66.9,68.2,68.2,71.4,75.2,73.0,75.0,74.5,75.0,75.0,72.7,72.9,2023-06-20/22:00,"[0, 0, 0, 0]"
1018.6,1018.4,1020.0,1019.4,1017.4400000000002,1018.5,1019.0,1019.1,66.2,68.0,66.0,66.9,66.66,2.0,6.1,3.6,7.0,4.14,66.6,68.4,68.9,69.12,69.8,70.5,68.0,69.4,73.0,73.0,70.0,71.1,2023-06-20/11:00,"[0, 0, 0, 0]"
1016.9,1016.4,1018.4,1017.9,1017.74,1016.6,1017.3,1017.2,57.2,68.0,68.0,66.0,70.0,2.0,12.1,21.6,14.0,8.8,68.5,68.7,70.0,72.1,78.8,75.6,70.0,75.6,78.1,78.1,75.2,76.5,2023-06-20/02:00,"[0, 0, 0, 0]"
1016.0,1015.4,1017.5,1016.9,1017.18,1015.5,1016.2,1016.0,55.4,64.4,69.1,66.9,68.9,0.9,12.1,23.4,19.1,12.2,69.4,67.5,70.7,72.5,78.8,76.8,70.0,77.0,80.1,79.0,76.6,78.6,2023-06-20/01:00,"[0, 0, 1, 0]"
1015.4,1014.8,1016.6,1016.3,1013.78,1014.9,1015.7,1015.4,60.8,60.8,72.0,63.0,68.7,0.0,22.0,23.4,25.0,14.2,72.0,67.8,70.2,72.9,84.2,78.8,72.0,80.6,84.0,84.9,78.8,79.9,2023-06-19/23:00,"[0, 0, 1, 0]"
1014.5,1013.8,1016.5,1015.3,1015.78,1013.9,1014.8,1014.5,55.4,61.0,66.0,57.0,66.9,11.0,31.0,32.4,27.0,19.1,69.6,70.2,67.8,72.9,87.8,81.5,77.0,83.3,88.0,88.0,81.9,83.3,2023-06-19/22:00,"[0, 0, 0, 0]"
1005.1,1005.4,1007.7,1007.42,1007.28,1005.0,1005.2,1006.48,62.6,60.8,57.9,54.0,60.9,8.1,16.0,3.6,3.6,9.52,60.8,59.78,60.3,60.52,66.2,66.9,66.0,65.8,64.4,70.0,66.6,68.4,2023-06-16/16:00,"[0, 0, 0, 0]"
1005.9,1007.2,1008.8,1006.84,1006.62,1006.6,1006.0,1006.2,60.8,60.8,55.9,55.0,62.48,9.0,14.9,1.8,9.0,10.24,59.5,60.580000000000005,60.6,60.84,62.6,66.9,64.9,72.3,69.8,70.0,66.7,66.6,2023-06-16/15:00,"[1, 0, 0, 0]"
1005.7,1005.7,1009.7,1006.66,1005.14,1005.5,1005.9,1006.1,55.4,66.2,57.0,66.0,66.44000000000001,9.0,9.9,9.0,10.1,6.32,60.4,68.2,69.1,68.58000000000001,64.4,72.3,66.0,72.9,75.0,75.9,72.5,73.8,2023-06-16/14:00,"[1, 0, 0, 0]"
1006.4,1006.3,1008.9,1006.0,1007.88,1006.1,1006.9,1006.6,48.2,48.2,51.1,48.0,70.2,25.9,32.0,28.8,31.1,29.5,61.2,59.7,61.2,73.8,77.0,72.9,77.0,72.1,78.1,80.1,73.6,75.0,2023-06-15/17:00,"[0, 0, 0, 1]"
1001.0,1001.0,1002.7,1000.8,1003.86,1000.6,1001.4,1001.3,57.2,57.0,57.0,57.9,60.1,5.0,8.1,7.2,9.9,6.7,59.0,60.8,61.0,62.4,64.4,66.4,62.1,68.5,66.9,66.0,66.2,66.7,2023-06-14/15:00,"[1, 1, 0, 1]"
1001.2,1001.2,1002.6,1001.0,1004.32,1000.9,1001.7,1001.6,57.2,55.4,57.0,55.0,61.0,4.0,14.0,5.4,16.0,8.3,58.5,60.3,60.4,63.9,62.6,67.6,61.0,70.0,70.0,69.1,67.5,68.7,2023-06-14/14:00,"[1, 0, 1, 0]"
1001.6,1001.6,1003.4,1001.5,1004.12,1001.4,1002.2,1002.0,57.2,55.4,55.9,55.9,59.7,6.1,12.1,5.4,13.0,8.1,58.1,59.9,60.4,62.6,62.6,67.3,62.1,69.8,68.0,68.0,67.3,66.7,2023-06-14/13:00,"[1, 0, 1, 0]"
1001.5,1001.5,1003.9,1001.4,1003.0599999999998,1001.3,1002.2,1002.0,55.4,57.2,54.0,55.9,59.7,10.1,9.0,9.0,11.0,6.3,57.9,59.4,59.5,61.9,64.4,66.2,64.0,69.8,68.0,64.9,65.8,65.1,2023-06-14/12:00,"[0, 0, 0, 0]"
1003.3,1003.7,1006.6,1004.0400000000002,1003.74,1003.5,1003.9,1004.3,60.8,57.9,59.0,61.0,60.34,9.0,10.1,9.0,15.1,15.74,62.2,63.3,64.4,64.12,69.8,72.0,68.0,71.8,73.0,71.1,71.6,72.0,2023-06-13/00:00,"[0, 0, 0, 0]"
1002.5,1002.9,1006.0,1004.84,1003.5,1002.6,1002.8,1003.2,62.6,68.0,60.1,64.9,64.88,9.0,5.0,7.2,8.1,7.76,63.3,67.6,66.6,68.9,69.8,71.2,69.1,72.9,73.4,70.0,71.2,72.3,2023-06-12/23:00,"[0, 1, 0, 1]"
1001.6,1001.7,1004.7,1002.0,1005.04,1001.3,1002.0,1001.8,66.2,69.8,66.0,70.0,69.8,3.1,5.0,5.4,10.1,4.3,66.9,70.2,71.4,71.1,71.6,73.2,69.1,72.7,77.0,75.0,73.6,74.8,2023-06-12/22:00,"[1, 1, 1, 0]"
1001.6,1001.7,1004.2,1002.1,1005.08,1001.4,1002.1,1002.0,69.8,69.8,71.1,70.0,69.3,0.9,4.0,1.8,8.1,3.2,71.2,69.4,71.1,70.3,71.6,72.7,72.0,71.4,75.0,73.9,72.5,72.9,2023-06-12/21:00,"[1, 0, 1, 1]"
1001.2,1001.2,1003.7,1001.7,1005.26,1000.9,1001.6,1001.4,69.8,69.8,69.1,70.0,68.4,2.0,4.0,1.8,9.9,3.6,69.6,69.1,71.1,69.4,71.6,72.5,71.1,75.4,75.9,73.9,72.9,72.7,2023-06-12/20:00,"[1, 1, 1, 0]"
1001.2,1001.1,1004.0,1001.9,1004.6,1001.0,1001.6,1001.6,68.0,71.6,70.0,70.0,69.3,2.0,9.0,5.4,5.9,0.9,70.3,72.9,72.7,69.6,73.4,71.4,72.0,75.2,77.0,79.0,72.3,72.5,2023-06-12/19:00,"[1, 1, 1, 1]"
1001.9,1002.0,1004.5,1002.6,1005.4199999999998,1001.5,1002.6,1002.1,66.2,68.0,69.1,70.0,69.6,2.9,8.1,12.6,12.1,5.4,70.0,71.8,72.3,71.1,78.8,72.1,72.0,75.0,80.1,78.1,72.1,77.7,2023-06-12/18:00,"[0, 0, 1, 0]"
1003.1,1003.2,1005.1,1003.8,1005.36,1002.9,1003.5,1003.5,66.2,69.8,66.0,69.1,69.3,7.9,7.9,9.0,10.1,5.0,68.4,71.1,71.6,70.7,75.2,74.1,73.9,76.8,78.1,77.0,74.7,75.0,2023-06-12/17:00,"[0, 0, 0, 0]"
1006.4,1006.3,1007.7,1007.0,1007.14,1006.1,1007.1,1006.8,60.8,64.4,61.0,62.1,66.2,12.1,13.0,14.4,14.9,6.7,65.1,66.2,66.4,68.4,75.2,72.9,73.0,73.9,75.9,75.0,73.2,74.5,2023-06-12/07:00,"[0, 0, 0, 0]"
1009.4,1009.3,1012.1,1009.84,1012.96,1009.0,1010.0,1009.3,48.2,46.9,46.9,46.9,52.92,33.1,38.0,34.2,37.8,32.34,60.4,61.3,62.4,62.8,82.4,77.2,80.1,77.4,82.9,84.9,77.4,80.2,2023-06-10/18:00,"[0, 0, 0, 1]"
1009.3,1009.5,1011.9,1010.08,1009.62,1009.3,1009.6,1009.9,51.8,51.8,48.9,51.1,49.58,0.0,4.9,3.6,12.1,8.860000000000001,48.9,54.0,53.2,53.4,55.4,59.0,48.9,63.7,61.0,55.9,59.7,58.3,2023-06-10/09:00,"[0, 0, 0, 1]"
1009.2,1009.5,1011.8,1010.08,1009.62,1009.1,1009.6,1009.7,51.8,51.8,50.0,50.0,49.58,0.0,4.0,3.6,12.1,8.860000000000001,50.0,54.0,51.6,53.4,55.4,59.2,50.0,63.5,61.0,54.0,59.4,58.5,2023-06-10/08:00,"[0, 0, 0, 1]"
1008.3,1008.9,1012.0,1008.1,1007.22,1008.2,1008.7,1008.9,53.6,50.0,54.0,50.0,56.24,5.0,20.0,9.0,22.0,16.66,55.9,59.0,58.1,61.04,62.6,69.6,59.0,69.1,72.0,70.0,69.3,70.2,2023-06-10/00:00,"[0, 0, 1, 0]"
1007.1,1007.6,1010.1,1006.8,1007.62,1007.0,1007.4,1007.5,46.4,48.0,52.0,51.1,57.9,16.0,18.0,27.0,27.0,17.8,58.5,58.8,58.5,64.4,73.4,68.4,68.0,70.5,73.9,69.1,68.2,70.7,2023-06-09/21:00,"[0, 1, 0, 0]"
1007.1,1007.2,1010.6,1007.0,1007.26,1007.0,1007.6,1007.6,46.4,46.4,52.0,45.0,57.7,9.0,29.0,27.0,27.9,19.4,55.6,57.9,57.6,64.6,73.4,70.5,61.0,70.7,73.9,73.9,70.0,71.4,2023-06-09/20:00,"[0, 0, 0, 0]"
1004.7,1004.4,1007.3,1004.38,1005.1,1004.6,1005.2,1005.3,51.8,55.4,51.1,50.0,54.54,13.9,19.1,16.2,20.9,16.200000000000003,56.8,61.2,57.9,61.16,68.0,73.0,64.9,69.6,73.9,69.1,72.5,73.6,2023-06-07/03:00,"[0, 0, 0, 0]"
1004.2,1004.2,1006.9,1006.4,1006.04,1003.9,1004.1,1004.5,48.2,57.2,51.1,55.0,56.4,15.8,16.9,25.2,22.0,18.26,57.6,60.6,61.3,62.92,73.4,71.4,66.9,66.9,73.9,72.0,71.1,72.0,2023-06-07/02:00,"[0, 0, 0, 0]"
1010.2,1010.2,1013.1,1010.6,1006.82,1009.7,1010.5,1010.6,53.6,59.0,57.0,51.1,59.0,34.9,45.0,39.6,37.1,30.1,69.1,69.1,67.8,69.1,93.2,82.4,91.9,77.5,93.0,96.1,86.7,86.7,2023-06-02/20:00,"[0, 0, 0, 1]"
1018.5,1018.6,1020.3,1019.5,1019.9,1018.5,1018.9,1019.4,44.6,51.8,51.1,51.1,52.3,5.9,11.0,16.2,14.9,7.2,53.4,54.5,55.6,55.4,60.8,61.5,57.0,58.5,63.0,62.1,61.0,61.7,2023-05-30/07:00,"[0, 0, 0, 0]"
1018.9,1018.8,1020.4,1019.8,1020.84,1019.0,1019.4,1019.7,44.6,50.0,53.1,51.1,52.2,4.9,11.9,16.2,14.9,7.9,55.0,54.5,55.9,55.4,60.8,61.9,57.9,59.9,63.0,63.0,61.3,62.2,2023-05-30/06:00,"[0, 0, 0, 0]"
1018.9,1018.9,1020.4,1019.7,1019.88,1018.9,1019.4,1019.6,44.6,50.0,52.0,51.1,52.9,10.1,13.0,18.0,16.0,8.3,56.1,55.8,56.5,56.3,62.6,62.8,62.1,61.2,64.9,64.0,62.2,63.3,2023-05-30/05:00,"[0, 0, 0, 0]"
1018.1,1017.7,1019.5,1018.6,1019.5400000000002,1017.9,1018.6,1018.3,50.0,53.1,61.0,57.9,57.4,2.0,12.1,19.8,16.9,9.7,61.5,59.7,62.4,61.0,66.2,65.7,63.0,63.5,68.0,66.9,64.9,66.6,2023-05-30/02:00,"[0, 0, 0, 0]"
1016.0,1015.9,1017.7,1016.7,1017.48,1015.9,1016.5,1016.4,53.6,60.1,63.0,57.9,62.2,2.0,13.1,25.2,14.4,6.5,63.5,64.2,62.8,64.6,78.8,70.0,64.9,70.5,72.0,71.1,69.8,70.9,2023-05-30/00:00,"[0, 0, 1, 0]"
1014.8,1014.7,1016.5,1016.88,1015.48,1014.5,1015.1,1015.0,48.2,66.2,66.9,66.9,68.86,6.1,7.0,32.4,13.1,8.0,68.7,69.3,69.3,70.80000000000001,80.6,69.8,73.0,72.9,78.1,73.9,69.3,71.6,2023-05-29/22:00,"[0, 0, 0, 0]"
1014.4,1014.4,1016.9,1014.22,1014.0,1014.1,1014.6,1014.7,50.0,53.6,64.9,62.1,63.68000000000001,4.1,14.9,32.4,27.9,16.82,66.4,63.7,67.1,67.9,82.4,75.6,69.1,77.7,81.0,77.0,75.6,77.0,2023-05-29/20:00,"[0, 0, 0, 0]"
1014.4,1014.4,1016.5,1014.56,1015.1,1014.2,1014.5,1014.7,51.8,57.2,59.0,61.0,63.02,12.1,14.9,34.2,22.0,19.72,63.3,64.9,66.2,67.36,86.0,74.7,71.1,77.5,79.0,75.9,75.4,75.7,2023-05-29/19:00,"[0, 0, 0, 0]"
1014.7,1014.8,1016.6,1013.14,1013.62,1014.6,1014.9,1015.1,39.2,55.4,57.0,57.9,58.32000000000001,21.1,18.0,45.0,25.0,18.82,64.6,64.2,64.6,66.06,84.2,72.7,78.1,74.1,80.1,75.9,73.0,74.1,2023-05-29/17:00,"[0, 0, 0, 1]"
1014.7,1014.8,1016.8,1015.5400000000002,1014.42,1014.5,1014.9,1015.2,44.6,57.2,55.9,54.0,55.9,15.1,21.1,34.2,27.9,22.9,61.7,62.1,62.1,62.04,80.6,71.6,72.0,76.5,78.1,75.9,71.1,73.4,2023-05-29/15:00,"[0, 0, 0, 0]"
1014.7,1014.7,1016.6,1014.18,1014.24,1014.6,1015.0,1015.1,55.4,57.9,59.0,61.0,61.3,7.0,7.0,16.2,13.1,8.5,61.2,62.8,63.3,63.74000000000001,71.6,66.2,64.9,66.4,71.1,68.0,65.8,67.5,2023-05-29/13:00,"[0, 0, 0, 0]"
1014.0,1014.1,1016.2,1015.86,1015.86,1014.1,1014.5,1014.8,55.4,57.2,57.9,59.0,56.31999999999999,3.1,7.0,9.0,11.0,7.959999999999999,59.0,60.1,61.5,59.0,64.4,63.7,61.0,62.4,66.9,66.0,63.1,64.8,2023-05-29/11:00,"[0, 0, 0, 0]"
1015.7,1015.8,1017.8,1017.32,1015.0,1015.5,1015.9,1016.1,44.6,55.4,55.0,55.0,58.4,16.0,16.9,34.2,20.0,17.020000000000003,61.2,61.7,61.3,63.21999999999999,78.8,70.7,71.1,72.1,73.9,72.0,70.3,71.8,2023-05-28/23:00,"[0, 0, 0, 0]"
1016.0,1016.1,1018.1,1019.1,1015.18,1015.8,1016.4,1016.4,41.0,55.4,57.0,54.0,59.16,14.0,19.1,41.4,22.0,18.7,62.2,61.5,61.3,63.61999999999999,82.4,70.2,71.1,72.0,75.0,73.0,70.0,71.6,2023-05-28/22:00,"[0, 0, 0, 0]"
1017.2,1017.2,1019.1,1020.5,1015.64,1017.0,1017.6,1017.5,39.2,53.6,53.1,54.0,58.44,20.0,21.1,39.6,25.0,19.92,61.0,62.8,62.1,63.02,78.8,70.3,73.0,71.2,78.1,75.0,69.8,71.4,2023-05-28/20:00,"[0, 0, 0, 0]"
1014.4,1014.8,1017.0,1015.48,1017.4199999999998,1014.5,1015.0,1015.1,50.0,57.2,55.0,57.9,60.65999999999999,2.0,5.0,10.8,13.0,6.68,55.8,58.3,59.9,62.82000000000001,60.8,64.9,57.0,64.2,66.0,63.0,64.4,64.4,2023-05-21/06:00,"[0, 1, 0, 1]"
1014.4,1014.8,1017.1,1016.58,1014.78,1014.4,1014.6,1015.0,53.6,59.0,57.0,60.1,59.48,3.1,4.9,7.2,9.9,7.92,58.3,60.8,61.7,62.88000000000001,60.8,66.6,60.1,66.6,66.9,64.9,66.2,66.0,2023-05-21/05:00,"[0, 0, 0, 0]"
1012.7,1012.9,1015.6,1013.3,1013.34,1012.6,1012.9,1013.2,64.4,66.2,63.0,64.0,63.5,1.1,2.9,1.8,4.1,4.9,63.3,66.4,64.9,64.9,66.2,67.6,64.0,67.1,69.1,66.9,67.6,68.5,2023-05-21/02:00,"[1, 1, 0, 1]"
1012.6,1012.8,1015.4,1013.2,1013.42,1012.6,1012.7,1013.2,66.2,64.9,64.0,66.0,64.2,0.0,2.0,0.0,5.0,4.7,64.0,66.6,66.6,65.8,66.2,68.5,64.0,67.5,70.0,68.0,68.4,68.7,2023-05-21/01:00,"[1, 1, 1, 1]"
1012.1,1012.2,1015.4,1012.7,1013.64,1011.9,1012.3,1012.6,66.2,62.1,64.0,64.0,61.7,0.9,9.0,0.0,9.9,11.5,64.4,65.5,66.9,65.7,66.2,69.1,64.9,68.0,72.0,73.0,69.8,69.8,2023-05-21/00:00,"[1, 0, 1, 0]"
1011.8,1011.6,1014.6,1012.3,1013.48,1011.5,1012.1,1012.1,66.2,62.6,64.0,64.0,62.1,5.9,9.9,1.8,9.9,11.7,65.8,65.5,67.3,66.0,68.0,68.9,70.0,68.0,72.0,73.9,69.1,70.0,2023-05-20/23:00,"[1, 0, 0, 0]"
1003.0,1003.0,1005.9,1003.6,1003.9,1002.9,1003.2,1003.4,57.2,57.2,57.9,57.0,57.9,6.1,13.0,10.8,16.0,13.3,60.1,61.9,61.7,62.2,68.0,70.2,64.0,68.5,72.0,70.0,70.0,70.2,2023-05-17/01:00,"[0, 0, 0, 0]"
1002.7,1002.9,1005.6,1003.1,1003.74,1002.4,1002.9,1003.1,55.4,55.4,60.1,57.0,57.2,5.9,14.0,14.4,18.9,14.9,62.1,62.2,62.1,62.4,69.8,71.6,66.0,70.2,73.9,71.1,70.9,72.0,2023-05-17/00:00,"[0, 0, 0, 0]"
1002.8,1003.1,1006.0,1003.3,1003.74,1002.5,1003.0,1003.2,53.6,55.4,60.1,57.0,57.0,6.8,16.9,18.0,20.9,17.8,62.6,62.8,63.3,63.1,71.6,73.4,66.9,69.6,75.9,73.9,73.2,74.3,2023-05-16/23:00,"[0, 0, 0, 0]"
1003.0,1003.8,1006.6,1004.0,1004.36,1003.2,1003.9,1004.0,57.2,55.4,59.0,57.0,57.2,12.1,18.9,18.0,24.1,20.2,63.3,63.0,63.9,63.9,75.2,74.7,71.1,70.3,78.1,75.9,74.5,76.1,2023-05-16/22:00,"[0, 0, 0, 0]"
1004.3,1004.8,1007.7,1005.2,1007.86,1004.2,1005.0,1005.1,53.6,60.8,57.0,54.0,53.6,18.0,25.0,21.6,30.1,24.8,63.7,61.9,63.3,62.8,75.2,76.5,75.0,73.4,80.1,79.0,76.8,78.3,2023-05-16/20:00,"[0, 0, 0, 0]"
1018.9,1019.2,1021.7,1020.36,1019.1,1018.8,1019.3,1019.2,60.8,59.0,59.0,60.1,58.3,0.0,4.0,0.0,9.9,4.96,59.0,60.8,61.5,60.14,60.8,66.4,57.9,63.5,66.9,64.0,66.6,66.0,2023-05-14/03:00,"[0, 0, 1, 0]"
1018.2,1018.3,1020.6,1019.18,1018.3,1017.9,1018.5,1018.3,62.6,60.8,61.0,61.0,60.46,0.0,4.0,0.0,10.1,5.859999999999999,61.0,61.7,62.4,62.5,62.6,67.5,61.0,64.2,68.0,64.9,67.1,66.7,2023-05-14/01:00,"[0, 0, 0, 0]"
1017.7,1017.7,1020.2,1018.3,1017.9,1017.6,1018.1,1018.1,62.6,61.0,62.1,64.0,59.7,0.9,2.9,1.8,7.0,7.2,62.4,63.3,64.9,62.4,64.4,67.1,63.0,64.4,68.0,66.9,66.7,67.1,2023-05-14/00:00,"[0, 0, 0, 0]"
1017.5,1017.6,1019.8,1018.1,1017.6,1017.3,1017.9,1018.3,62.6,64.4,64.0,64.0,61.7,0.9,2.9,1.8,6.1,5.4,64.4,65.1,64.9,63.7,64.4,67.1,64.9,64.4,69.1,66.9,66.9,67.5,2023-05-13/23:00,"[1, 0, 0, 0]"
1017.5,1017.6,1019.9,1018.2,1017.7,1017.4,1017.8,1018.2,62.6,64.4,63.0,64.0,63.9,0.0,2.0,1.8,5.0,1.4,63.0,64.8,64.6,64.4,64.4,65.5,63.0,64.4,68.0,66.0,65.3,67.1,2023-05-13/22:00,"[1, 1, 1, 1]"
1017.4,1017.6,1019.9,1018.0,1017.7,1017.3,1018.1,1017.9,66.2,63.0,62.1,63.0,62.6,0.9,2.0,0.0,3.1,1.8,62.4,64.0,63.5,63.1,66.2,64.4,63.0,64.2,66.0,64.9,63.9,64.9,2023-05-13/21:00,"[1, 0, 1, 1]"
1017.7,1018.0,1020.5,1018.4,1017.9,1017.6,1018.1,1018.1,64.4,62.6,61.0,63.0,61.5,1.1,2.0,1.8,4.0,2.7,61.3,63.5,63.5,62.4,66.2,64.6,62.1,65.1,66.0,64.9,63.9,64.8,2023-05-13/20:00,"[1, 1, 1, 1]"
1018.0,1018.2,1020.6,1018.5,1018.2,1017.9,1018.4,1018.5,66.2,62.6,63.0,62.1,63.9,0.0,4.0,0.0,4.9,5.2,63.0,63.7,63.5,64.2,66.2,65.5,63.0,64.9,66.9,66.0,65.1,66.6,2023-05-13/19:00,"[1, 1, 1, 1]"
1018.0,1018.2,1020.5,1018.5,1018.2,1017.8,1017.9,1018.4,66.2,64.4,62.1,63.0,64.6,2.0,4.0,1.8,8.1,7.6,62.6,63.7,64.2,65.1,68.0,67.3,64.0,64.9,69.1,66.9,66.7,68.0,2023-05-13/18:00,"[1, 1, 1, 1]"
1017.9,1018.0,1020.5,1018.4,1018.1,1017.7,1017.9,1018.3,64.4,62.6,62.1,62.1,63.5,2.9,5.9,3.6,9.9,6.3,63.0,63.7,64.0,64.4,68.0,67.5,64.9,66.6,70.0,68.0,66.9,67.8,2023-05-13/17:00,"[1, 1, 1, 1]"
1017.9,1018.1,1020.3,1018.7,1018.2,1018.1,1018.6,1018.8,60.8,57.2,61.0,57.0,62.4,5.9,14.9,3.6,14.9,15.7,63.0,62.4,62.4,65.5,64.4,72.0,66.9,68.0,72.0,72.0,71.2,70.5,2023-05-13/15:00,"[1, 0, 0, 1]"
1017.7,1017.5,1020.1,1018.2,1017.7,1017.4,1017.8,1017.8,59.0,66.2,66.9,66.0,65.1,2.2,7.9,7.2,20.0,6.5,67.6,63.3,68.5,67.3,66.2,69.4,69.1,69.8,75.9,73.9,72.1,72.1,2023-05-13/14:00,"[1, 0, 0, 0]"
1017.0,1017.1,1018.9,1017.6,1017.1,1016.8,1017.4,1017.3,60.8,66.2,66.0,64.9,64.4,3.1,4.1,9.0,7.0,4.3,66.9,66.6,66.4,65.8,69.8,67.5,69.1,69.1,71.1,69.1,68.9,68.4,2023-05-13/12:00,"[0, 0, 0, 0]"
1016.8,1016.8,1018.9,1017.5,1017.0,1016.6,1017.1,1017.2,62.6,64.4,64.9,64.0,63.9,1.1,2.9,5.4,5.9,4.1,65.3,65.8,64.9,65.3,68.0,67.5,66.0,69.8,70.0,66.9,70.0,68.2,2023-05-13/11:00,"[0, 0, 0, 0]"
1016.2,1016.0,1018.2,1016.8,1016.3,1016.1,1016.5,1016.5,64.4,64.4,64.0,64.0,65.1,2.9,2.9,3.6,9.0,2.7,64.9,65.1,64.9,66.0,68.0,68.0,66.9,69.3,71.1,66.9,68.4,68.7,2023-05-13/10:00,"[0, 0, 0, 0]"
1018.3,1017.9,1019.9,1019.42,1018.3,1017.9,1018.8,1018.4,55.4,62.6,59.0,59.0,64.7,25.0,23.9,32.4,27.0,19.26,67.6,67.5,67.3,70.72,87.8,75.2,84.0,70.3,84.9,82.9,76.8,78.4,2023-05-12/19:00,"[0, 0, 0, 1]"
1019.8,1019.6,1022.1,1020.5,1019.4,1019.3,1020.4,1019.9,48.2,55.4,55.0,51.1,59.9,25.0,29.9,32.4,27.9,12.8,64.2,63.7,62.6,64.4,80.6,69.6,80.1,74.7,81.0,81.0,72.1,74.5,2023-05-11/19:00,"[0, 0, 0, 1]"
1015.2,1015.2,1017.4,1015.9,1016.12,1015.0,1015.7,1015.5,42.8,46.4,48.0,43.0,47.3,11.0,21.1,19.8,22.0,16.6,52.9,54.0,52.5,54.5,62.6,60.96,59.0,57.9,66.0,64.0,59.9,63.0,2023-05-09/19:00,"[0, 0, 0, 0]"
1015.1,1015.2,1017.4,1015.8,1014.28,1014.9,1015.5,1015.4,46.4,48.2,52.0,48.9,45.5,10.1,13.1,16.2,21.1,17.1,56.1,52.5,54.5,53.2,62.6,61.14,62.1,57.7,64.0,62.1,59.2,61.3,2023-05-09/18:00,"[0, 0, 0, 0]"
1015.2,1015.1,1017.2,1016.0,1016.16,1015.1,1015.8,1016.0,44.6,50.0,53.1,46.9,48.6,7.0,13.1,14.4,10.1,8.1,55.9,53.2,52.9,52.0,59.0,59.52,60.1,55.4,59.0,60.1,55.8,57.7,2023-05-09/17:00,"[1, 1, 1, 1]"
1015.0,1014.8,1017.0,1015.7,1014.58,1015.0,1015.1,1015.4,48.2,42.8,55.9,39.9,39.9,3.1,24.1,7.2,27.9,23.6,57.2,50.9,51.4,51.1,55.4,61.96,59.0,61.9,64.9,64.0,61.9,62.6,2023-05-09/16:00,"[1, 0, 0, 0]"
1014.3,1014.2,1016.5,1014.9,1014.58,1014.0,1014.6,1014.6,46.4,41.0,55.0,41.0,37.2,2.9,22.0,10.8,27.0,25.4,56.1,51.1,51.3,49.8,57.2,62.17999999999999,57.9,61.2,64.9,63.0,61.7,62.4,2023-05-09/15:00,"[1, 0, 1, 0]"
1013.7,1013.9,1015.8,1014.4,1014.1,1013.4,1014.4,1014.3,44.6,42.8,54.0,39.0,38.1,1.1,25.0,16.2,28.1,24.8,54.3,50.0,51.1,50.2,60.8,63.5,55.0,60.3,64.0,64.0,61.7,62.4,2023-05-09/14:00,"[0, 0, 1, 0]"
